,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
9093,1.0,1.0,52.36841,4.87412,4.0,1.0,1.0,0.0,270.0,26.0,1125,26.0,26.0,1125,1125.0,26.0,1125.0,5.0,11.0,11,11,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0
9094,1.0,1.0,52.37712210222598,4.872591109688273,2.0,1.0,1.0,0.0,299.0,2.0,30,2.0,2.0,30,30.0,2.0,30.0,1.0,1.0,4,15,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,2.0
9095,5.0,11.0,52.376246361550315,4.897127509059215,2.0,1.0,1.0,1.0,188.0,1.0,365,1.0,1.0,365,365.0,1.0,365.0,0.0,0.0,26,26,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,0.0,2.0
9096,41.0,87.0,52.34726,4.90041,4.0,1.5,1.0,2.0,169.0,1.0,365,1.0,3.0,365,365.0,1.4,365.0,4.0,18.0,40,285,4.0,4.0,4.0,4.75,4.75,4.75,5.0,5.0,5.0,4.25,6.0,4.0,2.0,0.0,4.0
9097,1.0,2.0,52.37632,4.85874,4.0,1.0,1.0,2.0,152.0,2.0,30,2.0,7.0,30,30.0,2.3,30.0,6.0,12.0,22,62,0.0,0.0,0.0,4.75,4.75,4.75,5.0,5.0,5.0,4.25,1.0,1.0,0.0,0.0,4.0
9098,1.0,1.0,52.3921356,4.9141124,4.0,1.0,2.0,2.0,200.0,3.0,365,3.0,3.0,365,365.0,3.0,365.0,4.0,11.0,19,19,0.0,0.0,0.0,4.75,4.75,4.75,5.0,5.0,5.0,4.25,1.0,1.0,0.0,0.0,4.0
9099,1.0,1.0,52.41550059999999,4.9064795,4.0,1.0,2.0,0.0,167.0,1.0,365,1.0,3.0,365,365.0,2.3,365.0,2.0,3.0,12,253,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,4.0
9100,1.0,1.0,52.35643440445935,4.8888611285228025,2.0,1.0,1.0,0.0,200.0,1.0,365,1.0,1.0,365,365.0,1.0,365.0,0.0,3.0,3,160,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,4.0
9101,2.0,2.0,52.36585,4.87087,2.0,1.0,1.0,0.0,235.0,3.0,365,3.0,3.0,365,365.0,3.0,365.0,3.0,11.0,13,13,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9102,14.0,15.0,52.35504619365457,4.891797974778148,4.0,1.0,2.0,0.0,302.0,1.0,365,1.0,3.0,365,365.0,2.5,365.0,0.0,0.0,0,19,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,0.9,0.0,0.0,1.0
9103,14.0,15.0,52.35441,4.89259,4.0,1.0,2.0,1.0,120.0,1.0,365,30.0,30.0,365,365.0,30.0,365.0,10.0,40.0,70,181,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,0.9,0.0,0.0,1.0
9104,1.0,3.0,52.38896,4.88299,3.0,1.0,1.0,1.0,120.0,2.0,365,2.0,2.0,365,365.0,2.0,365.0,0.0,0.0,13,48,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9105,1.0,1.0,52.31807135024393,4.944488515344232,2.0,1.0,1.0,1.0,135.0,2.0,6,2.0,2.0,6,6.0,2.0,6.0,8.0,27.0,44,83,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9106,2.0,4.0,52.40702161207664,4.900942442057337,4.0,1.0,2.0,0.0,350.0,5.0,365,5.0,5.0,365,365.0,5.0,365.0,4.0,4.0,4,162,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9107,1.0,2.0,52.40813,4.90183,6.0,1.0,4.0,4.0,419.0,3.0,30,3.0,3.0,30,30.0,3.0,30.0,11.0,25.0,41,275,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9108,1.0,1.0,52.38982867661198,4.886116426983649,2.0,1.0,1.0,0.0,108.0,2.0,10,2.0,3.0,10,10.0,2.9,10.0,0.0,0.0,0,38,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,2.0
9109,10.0,13.0,52.3518976,4.9249559,6.0,1.0,1.0,0.0,379.0,1.0,365,1.0,2.0,365,365.0,1.3,365.0,0.0,0.0,0,160,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,4.0,5.0,0.0,2.0
9110,1.0,1.0,52.365,4.93335,2.0,1.5,2.0,0.0,279.0,1.0,20,1.0,1.0,20,20.0,1.0,20.0,19.0,49.0,79,79,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,2.0
9111,2.0,3.0,52.369681456407726,4.917291570067491,2.0,1.0,1.0,0.0,153.0,1.0,365,1.0,1.0,365,365.0,1.0,365.0,6.0,15.0,45,221,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,0.0,2.0
9112,2.0,2.0,52.3517196,4.8895937,2.0,1.0,1.0,1.0,170.0,2.0,8,2.0,2.0,8,8.0,2.0,8.0,0.0,2.0,2,2,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,0.0,0.0,2.0
9113,1.0,2.0,52.3522079,4.919673,3.0,1.0,1.0,0.0,314.0,2.0,20,2.0,2.0,20,20.0,2.0,20.0,8.0,15.0,23,23,1.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,4.8,4.0,1.0,1.0,0.0,0.0,1.0
9114,1.0,3.0,52.360240314114634,4.857723757067954,4.0,2.0,2.0,2.0,400.0,4.0,365,4.0,4.0,365,365.0,4.0,365.0,8.0,25.0,48,221,0.0,0.0,0.0,4.0,5.0,4.0,5.0,5.0,4.8,4.0,1.0,1.0,0.0,0.0,1.0
9115,15.0,15.0,52.37769622546299,4.879992033695022,4.0,1.5,2.0,2.0,511.0,5.0,30,3.0,5.0,30,30.0,5.0,30.0,11.0,28.0,53,227,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,0.0,0.0,3.0
9116,1.0,1.0,52.3766017,4.8618561,4.0,1.0,2.0,2.0,325.0,3.0,365,3.0,3.0,365,365.0,3.0,365.0,11.0,39.0,69,92,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,3.0
9117,5.0,5.0,52.35172,4.88843,2.0,1.0,1.0,0.0,380.0,2.0,14,2.0,2.0,14,14.0,2.0,14.0,0.0,17.0,22,22,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,0.0,0.0,3.0
9118,1.0,1.0,52.349400725066346,4.940501935780048,2.0,1.0,1.0,1.0,183.0,2.0,20,2.0,2.0,20,20.0,2.0,20.0,4.0,7.0,7,42,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,3.0
9119,1.0,1.0,52.3706414,4.8587056,2.0,1.0,1.0,0.0,220.0,10.0,21,7.0,10.0,21,21.0,9.8,21.0,22.0,22.0,22,22,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,3.0
9120,1.0,1.0,52.3814136,4.8686479,3.0,1.0,1.0,1.0,201.0,2.0,15,1.0,2.0,15,15.0,2.0,15.0,0.0,3.0,3,3,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,1.0,1.0,0.0,0.0,3.0
9121,1.0,1.0,52.383360739475464,4.875181437429165,2.0,1.0,1.0,1.0,225.0,1.0,30,1.0,4.0,30,30.0,1.1,30.0,8.0,8.0,8,8,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,1.0,1.0,0.0,0.0,3.0
9122,1.0,1.0,52.3566008,4.8267693,4.0,1.5,2.0,2.0,283.0,4.0,7,4.0,4.0,7,7.0,4.0,7.0,4.0,6.0,26,109,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,1.0,1.0,0.0,0.0,3.0
9123,2.0,3.0,52.380921900980375,4.973524349379741,4.0,1.5,1.0,2.0,283.0,3.0,365,3.0,3.0,365,365.0,3.0,365.0,0.0,0.0,0,0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9124,1.0,1.0,52.37713742855827,4.873325011114491,4.0,1.0,2.0,0.0,450.0,2.0,365,2.0,2.0,365,365.0,2.0,365.0,1.0,12.0,17,71,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9125,1.0,2.0,52.3537286,4.924032,2.0,1.0,1.0,0.0,239.0,1.0,365,1.0,1.0,365,365.0,1.0,365.0,23.0,44.0,74,255,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9126,2.0,8.0,52.36978759612522,4.884996645382518,5.0,2.5,3.0,3.0,480.0,2.0,365,2.0,3.0,365,365.0,2.1,365.0,4.0,18.0,25,25,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,0.0,0.0,1.0
9127,1.0,1.0,52.36745,4.92256,2.0,1.0,1.0,0.0,187.0,2.0,25,2.0,2.0,25,25.0,2.0,25.0,3.0,3.0,15,192,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9128,1.0,1.0,52.36894580000001,4.8792631,4.0,1.0,2.0,0.0,187.0,2.0,30,2.0,2.0,30,30.0,2.0,30.0,8.0,38.0,41,41,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9129,1.0,1.0,52.35422609714309,4.904197867156539,2.0,1.0,1.0,1.0,237.0,2.0,365,2.0,5.0,365,365.0,2.2,365.0,12.0,12.0,12,12,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9130,1.0,1.0,52.36814294979716,4.863283671497871,4.0,1.0,2.0,0.0,240.0,5.0,14,5.0,5.0,14,14.0,5.0,14.0,14.0,14.0,14,112,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9131,1.0,1.0,52.3792114,4.8547659,2.0,1.0,1.0,0.0,181.0,2.0,365,1.0,2.0,365,365.0,2.0,365.0,4.0,15.0,20,56,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9132,1.0,1.0,52.3685593,4.9505009,2.0,1.0,1.0,1.0,150.0,2.0,365,2.0,2.0,365,365.0,2.0,365.0,3.0,3.0,3,3,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9133,1.0,2.0,52.38277000260783,4.914137569484879,4.0,1.0,3.0,3.0,350.0,1.0,365,1.0,1.0,365,365.0,1.0,365.0,0.0,0.0,10,75,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9134,1.0,1.0,52.34342598567832,4.902893620628357,2.0,1.0,1.0,0.0,200.0,1.0,365,1.0,1.0,365,365.0,1.0,365.0,1.0,10.0,10,54,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9135,1.0,1.0,52.366389199463704,4.838190052560322,4.0,1.0,2.0,3.0,326.0,2.0,30,2.0,3.0,30,30.0,2.0,30.0,12.0,19.0,38,39,2.0,2.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,2.0
9136,1.0,1.0,52.38247,4.87342,2.0,1.0,1.0,0.0,240.0,3.0,365,2.0,4.0,365,365.0,3.0,365.0,9.0,14.0,23,27,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9137,1.0,1.0,52.3624008495337,4.864696674048901,2.0,1.0,1.0,1.0,311.0,2.0,18,2.0,2.0,18,18.0,2.0,18.0,3.0,32.0,62,242,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9138,1.0,2.0,52.3566951,4.8899822,2.0,1.0,1.0,1.0,300.0,3.0,30,3.0,3.0,30,30.0,3.0,30.0,5.0,20.0,30,30,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
9139,1.0,1.0,52.35506289437746,4.890931100524902,6.0,1.0,3.0,3.0,256.0,4.0,20,4.0,4.0,20,20.0,4.0,20.0,0.0,0.0,10,10,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0
